Timestamp,Type,Amount,Exchange Buy,Price Buy,Exchange Sell,Price Sell,Profit
1594669156733,BTC,2.699218,Binance,9204.06,Coinbase,9222.61,34.1505
1594669161687,LTC,12.517355,Binance,42.95,Coinbase,43.09,1.4077
1594669161687,ETH,6.696458,Binance,237.58,Coinbase,238.41,4.5376
1594669161687,ATOM,331.42724,Binance,3.779,Coinbase,3.796,4.8304
1594669161687,BCH,0.065401,Binance,226.17,Coinbase,226.86,0.0356
1594669161688,ETC,39.078,Binance,6.2126,Coinbase,6.23,0.5243
1594669161688,XRP,12295.67,Binance,0.19474,Coinbase,0.196,13.9539
1594669234649,LTC,18.794619,Coinbase,43.19,Binance,43.24,0.42
1594669237909,XLM,914.085,Binance,0.08895,Coinbase,0.089007,0
1594669237911,ETH,1.272175,Coinbase,238.39,Binance,238.6,0.073
1594669243919,ETH,4.25,Coinbase,238.44,Binance,238.61,0.0738
1594669246223,ETH,1.726602,Coinbase,238.41,Binance,238.59,0.0473
1594669250938,ETH,1.014054,Coinbase,238.43,Binance,238.64,0.0582
1594669253153,XLM,6149.992,Binance,0.08904,Coinbase,0.08911,0.0799
1594669255366,DASH,3.6,Coinbase,71.859,Binance,71.91,0.018
1594669256118,BCH,3.738943,Coinbase,227.86,Binance,228.06,0.2024
1594669259732,ETH,31.219741,Coinbase,238.59,Binance,238.81,2.0995
1594669259736,BCH,3.348746,Coinbase,227.8,Binance,227.99,0.1479
1594669259762,LTC,37.8,Coinbase,43.29,Binance,43.34,0.8423
1594669262695,XRP,5461.325711,Coinbase,0.1966,Binance,0.19674,0.0772
1594669267782,BCH,15.84,Coinbase,227.68,Binance,227.94,1.8093
1594669269995,ETC,17.25,Coinbase,6.242,Binance,6.248,0.0346
1594669269995,EOS,92.554,Coinbase,2.512,Binance,2.5169,0.3046
1594669272240,LTC,106.468092,Coinbase,43.26,Binance,43.33,4.5033
1594669272242,ETC,24.25,Coinbase,6.239,Binance,6.249,0.1456
1594669272241,ETH,8.4022,Coinbase,238.52,Binance,238.8,1.0694
1594669275876,LINK,21.56,Coinbase,7.07017,Binance,7.0759,0.026
1594669275876,BCH,0.61,Coinbase,227.63,Binance,227.83,0.0331
1594669278104,XRP,6380.101181,Coinbase,0.1965,Binance,0.19668,0.3458
1594669283267,ETH,104.28403,Coinbase,238.45,Binance,238.71,11.1928
1594669286266,ETC,4.116394,Coinbase,6.236,Binance,6.2521,0.0498
1594669290733,ETC,6.226004,Coinbase,6.242,Binance,6.252,0.0374
1594669291500,DASH,0.0423,Coinbase,71.842,Binance,71.9,0.0005
1594669291501,ETH,8.943792,Coinbase,238.5,Binance,238.67,0.1549
1594669297627,XLM,9432.22,Binance,0.08908,Coinbase,0.089319,1.7157
1594669302496,XTZ,121.3693,Coinbase,2.8491,Binance,2.8556,0.5674
1594669304752,ETH,53.680842,Coinbase,238.6,Binance,238.83,4.1464
1594669307790,BCH,0.68,Coinbase,227.91,Binance,228.08,0.0164
1594669310091,XLM,26386.722,Binance,0.08934,Coinbase,0.089449,1.3663
1594669313036,BCH,0.613054,Coinbase,228.05,Binance,228.2,0.0025
1594669315344,XLM,81.522,Binance,0.08929,Coinbase,0.089459,0.0091
1594669317563,BCH,12.686243,Coinbase,228.19,Binance,228.38,0.5571
1594669318312,ALGO,107.2,Coinbase,0.2653,Binance,0.2656,0.014
1594669318312,LTC,39,Coinbase,43.39,Binance,43.42,0.0867
1594669322656,XLM,20371.21,Binance,0.08939,Coinbase,0.08956,2.2963
1594669325578,ETH,2.772702,Coinbase,238.82,Binance,239.17,0.5464
1594669325610,XTZ,186.3,Coinbase,2.859,Binance,2.8616,0.1434
1594669325579,BCH,4.901595,Coinbase,228.01,Binance,228.34,0.9019
1594669325612,ETC,5.160316,Coinbase,6.247,Binance,6.262,0.0568
1594669329954,XLM,26088.48,Binance,0.0894,Coinbase,0.089495,0.9847
1594669332914,BCH,4.15,Coinbase,227.95,Binance,228.47,1.552
1594669332914,ETH,3.05,Coinbase,238.87,Binance,239.15,0.3875
1594669332915,ETC,15.5,Coinbase,6.243,Binance,6.261,0.217
1594669338894,EOS,272.192,Coinbase,2.519,Binance,2.5228,0.5953
1594669338895,LTC,100.07431,Coinbase,43.36,Binance,43.44,5.2269
1594669341171,XTZ,36.4728,Coinbase,2.8572,Binance,2.8627,0.1339
1594669345619,ETH,2.426557,Coinbase,238.94,Binance,239.1,0.0171
1594669348670,ETC,6.545172,Coinbase,6.244,Binance,6.2565,0.0556
1594669348670,BCH,4.75,Coinbase,227.94,Binance,228.36,1.3016
1594669348671,XRP,39619.396235,Coinbase,0.1969,Binance,0.19705,0.9488
1594669348669,XTZ,1379.5,Coinbase,2.8607,Binance,2.863,0.6464
1594669349533,XLM,2112.012,Binance,0.08938,Coinbase,0.089621,0.388
1594669360190,XLM,185.588,Binance,0.08936,Coinbase,0.089548,0.0243
1594669360987,LINK,28.8,Binance,7.0862,Coinbase,7.1094,0.5373
1594669367103,BCH,2.274386,Binance,228.21,Coinbase,228.51,0.3499
1594669367944,LINK,323.2569,Binance,7.0843,Coinbase,7.10599,5.543
1594669367944,XTZ,180.5001,Binance,2.8573,Coinbase,2.8632,0.7344
1594669375960,XTZ,4.719,Binance,2.8539,Coinbase,2.8652,0.0447
1594669377527,XLM,322.128,Binance,0.08935,Coinbase,0.089505,0.0315
1594669379730,LINK,292.1985,Binance,7.0899,Coinbase,7.10186,2.1674
1594669379730,ETH,1.73988,Coinbase,238.77,Binance,238.97,0.082
1594669382712,XTZ,175.824,Binance,2.8572,Coinbase,2.8628,0.6627
1594669384203,ETH,3.092277,Coinbase,238.79,Binance,238.97,0.0839
1594669384204,XTZ,214.4934,Binance,2.8605,Coinbase,2.8639,0.3363
1594669387869,LINK,1.602,Binance,7.0914,Coinbase,7.10483,0.0142
1594669390812,LINK,41.0048,Binance,7.0927,Coinbase,7.10868,0.4689
1594669393838,ETH,17.5203,Coinbase,238.78,Binance,239.02,1.5264
1594669393837,LINK,4.0905,Binance,7.0936,Coinbase,7.11203,0.0568
1594669396757,LINK,26.1096,Binance,7.0977,Coinbase,7.11563,0.3494
1594669399748,ZRX,603.17023,Coinbase,0.399246,Binance,0.4003,0.4815
1594669399748,XTZ,83,Coinbase,2.8547,Binance,2.8583,0.1471
1594669403433,XTZ,151.8,Coinbase,2.8556,Binance,2.8589,0.2234
1594669403434,XLM,179.04,Binance,0.08941,Coinbase,0.089708,0.0431
1594669407196,LINK,11.5344,Binance,7.0984,Coinbase,7.12351,0.2371
1594669410948,LINK,9.588,Binance,7.0974,Coinbase,7.12765,0.2464
1594669410948,XLM,6032.164,Binance,0.08948,Coinbase,0.089753,1.3007
1594669410947,ZRX,430.895416,Coinbase,0.399228,Binance,0.3998,0.1363
1594669414714,BCH,0.782074,Binance,228.17,Coinbase,228.37,0.0421
1594669419240,ETH,0.912,Coinbase,238.89,Binance,239.11,0.0612
1594669419240,LINK,513.54,Binance,7.0943,Coinbase,7.13358,17.8321
1594669420760,BCH,16.956792,Binance,228.21,Coinbase,228.47,1.9304
1594669424545,LINK,25.2,Binance,7.0922,Coinbase,7.1452,1.2207
1594669429176,EOS,74.9292,Binance,2.5179,Coinbase,2.522,0.1863
1594669429175,LINK,872.8984,Binance,7.0946,Coinbase,7.14928,43.7476
1594669433155,XLM,13518.995,Binance,0.08957,Coinbase,0.089805,2.4007
1594669433155,BCH,3.75741,Binance,228.18,Coinbase,228.7,1.4044
1594669435441,LINK,26.4,Binance,7.0941,Coinbase,7.14373,1.1898
1594669438510,BCH,1.092712,Binance,228.2,Coinbase,228.64,0.321
1594669440860,LINK,82.066,Binance,7.0973,Coinbase,7.13994,3.1251
1594669446929,BCH,4.247239,Binance,228.18,Coinbase,228.6,1.1629
1594669447758,LINK,3.0189,Binance,7.0972,Coinbase,7.12853,0.0808
1594669453121,EOS,210,Binance,2.5191,Coinbase,2.521,0.0603
1594669453179,XLM,14632.324,Binance,0.08964,Coinbase,0.089712,0.2137
1594669456964,ZRX,1760,Coinbase,0.399003,Binance,0.4,1.3049
1594669456963,LINK,7.546,Binance,7.0995,Coinbase,7.1295,0.192
1594669459248,LINK,10.2425,Binance,7.0994,Coinbase,7.12596,0.2254
1594669459249,ALGO,3520,Coinbase,0.2664,Binance,0.2671,1.8633
1594669464557,XLM,3788.874,Binance,0.0895,Coinbase,0.089755,0.7487
1594669466111,LTC,46.741748,Coinbase,43.39,Binance,43.42,0.1039
1594669470752,LTC,60.560451,Coinbase,43.35,Binance,43.4,1.3471
1594669470789,ETH,5.04,Coinbase,238.66,Binance,239.06,1.2457
1594669470823,ALGO,4140,Coinbase,0.266,Binance,0.2677,6.3315
1594669470824,XRP,7896.69,Coinbase,0.1967,Binance,0.19699,1.2954
1594669472398,BCH,0.96,Coinbase,228.24,Binance,228.43,0.0421
1594669473157,EOS,1897.759,Coinbase,2.517,Binance,2.5199,2.4451
1594669480508,LINK,6590.3136,Binance,7.1,Coinbase,7.12796,154.2451
1594669480508,LTC,6.790395,Coinbase,43.34,Binance,43.43,0.4226
1594669480508,ETH,1.79844,Coinbase,238.73,Binance,239.08,0.3545
1594669480509,XTZ,82,Coinbase,2.8559,Binance,2.8623,0.3748
1594669482878,BCH,0.75,Coinbase,228.37,Binance,228.53,0.0104
1594669482878,XLM,17092.134,Binance,0.08946,Coinbase,0.089602,1.4475
